,FFP_TIER,FLIGHT_COUNT,LAST_TO_END,SEG_KM_SUM,EXCHANGE_COUNT,Points_Sum,AGE,ffp_year
659,6,65,18,110131,2,68801,40,2011
660,6,25,76,58213,0,73542,39,2012
661,6,51,26,57992,4,84490,60,2005
662,4,54,19,77707,0,74225,52,2012
663,4,13,46,118818,0,53181,55,2008
664,6,72,7,65267,0,114260,37,2012
665,6,93,2,118300,6,85122,46,2008
666,5,31,27,60318,0,83267,41,2010
667,5,78,4,99566,7,108938,42,2006
668,6,96,4,123933,3,96520,35,2008
669,5,58,20,99952,3,73938,39,2008
670,5,85,8,115207,4,80003,44,2012
671,6,65,5,92722,2,87710,47,2006
672,6,85,4,124859,1,117769,45,2005
673,4,14,88,79047,0,102179,39,2010
674,6,60,2,118246,6,68505,49,2011
675,6,39,8,60512,17,100768,51,2006
676,5,36,61,75213,0,78063,53,2011
677,5,17,46,109583,0,67265,42,2005
678,5,104,21,93309,0,85463,46,2009
679,5,50,15,125199,0,69344,49,2006
680,5,41,12,108363,2,60763,71,2008
681,4,20,195,77590,0,96763,64,2012
682,6,68,7,86064,5,113445,48,2007
683,6,99,2,105598,7,79080,45,2007
684,6,98,12,120774,3,87630,42,2010
685,5,89,8,106510,2,80821,54,2004
686,4,35,71,105725,1,75693,40,2008
687,5,78,6,105745,4,87817,47,2007
688,5,75,4,119758,1,92308,43,2010
689,6,56,15,57828,0,82052,46,2006
690,5,29,2,81848,0,74102,31,2012
691,5,55,45,100558,3,98321,32,2011
692,6,26,18,70104,0,84562,43,2006
693,6,66,5,94599,4,84394,44,2007
694,5,67,5,112610,4,81242,40,2006
695,5,65,17,99061,4,105390,33,2010
696,6,76,9,82442,3,168921,53,2010
697,5,38,4,58995,0,79865,45,2007
698,5,51,17,113913,3,65879,50,2011
699,6,71,3,109398,7,80434,40,2006
700,6,67,9,64594,0,93882,63,2012
701,4,61,25,108008,1,75851,46,2004
702,6,44,3,56219,4,87685,47,2008
703,6,120,1,101087,6,202917,35,2009
704,6,101,1,94342,6,91990,48,2010
705,5,34,8,58541,0,83068,58,2010
706,6,70,9,116485,3,74542,51,2006
707,5,34,28,90814,1,80200,0,2009
708,6,31,35,100130,2,93300,51,2012
709,4,44,62,102276,0,52546,79,2012
710,6,43,27,60630,0,85495,30,2010
711,4,62,34,104969,3,80431,48,2010
712,5,35,26,57698,0,79079,38,2008
713,6,51,4,92818,2,84398,38,2007
714,4,59,3,118571,0,57452,62,2012
715,6,54,6,64470,0,83223,52,2011
716,5,55,23,84601,0,84980,25,2012
717,4,34,69,84892,1,91982,37,2011
718,5,58,2,107038,3,75053,38,2009
719,5,83,3,95665,6,162791,43,2006
720,6,39,3,64329,1,78426,56,2006
721,5,65,18,102141,3,81631,38,2005
722,4,44,10,83527,8,126899,46,2008
723,5,64,1,124573,6,67742,35,2006
724,6,50,67,64381,2,81404,52,2012
725,6,27,83,55673,4,72926,44,2011
726,5,40,9,77198,0,78021,36,2005
727,5,72,2,107745,5,91664,39,2005
728,6,47,41,57158,8,78359,54,2007
729,5,70,1,112030,3,85521,42,2005
730,4,51,113,107440,1,87565,34,2011
731,6,52,1,98327,7,87080,46,2006
732,6,57,2,99434,2,133456,30,2012
733,6,56,2,87321,3,95106,52,2005
734,6,32,13,60308,1,81518,45,2009
735,6,65,1,94255,3,96007,41,2006
736,4,16,30,127164,7,67968,48,2009
737,5,81,8,110402,0,96715,43,2010
738,6,44,101,104867,6,87292,58,2008
739,6,96,11,107452,3,77930,39,2011
740,5,37,75,77098,0,79308,45,2013
741,4,63,10,108377,3,75320,37,2011
742,6,81,21,116556,0,79230,37,2009
743,5,82,13,127934,2,67236,44,2009
744,6,38,2,62200,3,81281,59,2007
745,5,25,38,63767,5,79652,47,2006
746,4,50,70,58964,4,85452,60,2009
747,6,66,6,95599,13,79764,33,2009
748,6,75,2,96092,0,75671,45,2008
749,6,70,12,119084,3,92501,49,2011
750,6,93,3,67658,5,93640,50,2008
751,5,97,2,98027,7,85942,47,2007
752,5,72,20,100623,2,72238,43,2010
753,4,65,5,105089,2,85362,50,2010
754,5,45,60,57094,1,85360,56,2005
755,5,27,10,53927,3,78554,57,2008
756,5,81,2,99333,8,94384,39,2009
757,5,74,8,123708,6,101356,31,2011
758,6,81,2,96407,5,85104,57,2005
759,5,43,63,87048,1,64873,58,2012
760,6,13,62,74307,1,93690,52,2010
761,6,68,2,87657,0,80460,47,2010
762,5,51,3,105499,0,41770,45,2011
763,5,65,36,94928,1,70204,40,2009
764,5,61,12,95828,7,102096,38,2007
765,5,34,3,54155,0,80102,45,2005
766,6,106,1,73656,6,95994,52,2005
767,5,68,10,117406,1,73031,55,2009
768,6,69,5,59262,1,84095,55,2011
769,6,31,9,54938,0,90814,53,2012
770,5,85,4,123956,2,65237,32,2010
771,6,85,9,115698,4,76800,42,2004
772,4,44,21,122665,0,66989,30,2012
773,5,82,2,84793,0,89192,45,2005
774,5,78,20,92800,0,81335,34,2012
775,4,35,288,98033,3,70055,43,2010
776,5,64,23,113219,2,75624,31,2010
777,5,49,3,106738,0,77691,41,2010
778,4,9,143,110088,0,55828,32,2012
779,5,44,105,128750,3,63884,46,2006
780,5,86,3,119842,4,84669,43,2007
781,5,45,7,101385,3,88919,47,2006
782,6,78,30,113329,3,85692,41,2006
783,5,59,14,108263,3,89815,56,2011
784,6,98,1,99128,7,96448,35,2007
785,5,87,12,104670,3,75684,36,2011
786,4,25,39,118355,0,42943,58,2006
787,5,48,23,88016,3,69929,30,2011
788,6,53,13,59280,4,73270,53,2011
789,4,31,10,82721,0,87556,69,2004
790,5,61,12,102513,0,69312,43,2006
791,5,54,2,87327,3,160506,44,2010
792,6,68,2,83233,4,82375,40,2007
793,5,80,5,110571,10,67588,43,2010
794,6,70,2,91869,3,94649,35,2007
795,6,61,2,71334,5,85005,45,2010
796,6,59,9,96238,0,90520,46,2005
797,5,71,3,108053,0,75653,27,2012
798,6,9,67,75093,0,90798,63,2012
799,5,43,33,63261,3,81103,45,2010
800,6,65,12,81718,3,75158,39,2007
801,6,118,1,113715,11,93821,50,2006
802,6,31,27,57054,0,80560,58,2010
803,4,13,34,123460,2,61080,37,2011
804,6,105,11,100538,3,86938,41,2006
805,5,54,108,97929,3,133463,33,2006
806,6,39,4,53274,0,77478,55,2009
807,6,67,2,83561,1,83957,47,2008
808,6,43,24,93927,3,80284,63,2006
809,6,78,3,91540,1,85368,37,2008
810,5,77,1,119849,3,62757,38,2005
811,5,33,2,60387,1,85931,34,2009
812,5,67,25,107438,3,74699,41,2007
813,5,34,1,52371,4,75757,47,2008
814,4,40,82,104027,7,61602,56,2010
815,6,47,34,57546,2,78055,61,2010
816,5,49,14,98276,6,78385,34,2006
817,5,39,3,106909,3,60508,45,2005
818,5,47,8,102319,0,45726,55,2010
819,5,72,4,97247,0,92696,36,2008
820,5,30,113,55190,2,75195,59,2008
821,4,21,123,54220,0,81103,39,2010
822,6,62,1,88473,0,75366,39,2008
823,5,31,3,95165,0,67975,35,2010
824,6,85,5,115578,2,75037,38,2011
825,4,18,376,70739,0,87795,70,2010
826,6,41,22,56029,3,83218,64,2006
827,4,12,71,112511,0,59241,37,2010
828,6,88,10,99522,3,90142,55,2007
829,5,43,4,103564,0,74309,58,2009
830,6,53,2,84028,0,77398,34,2011
831,4,56,20,65103,0,72089,54,2011
832,5,80,32,114222,2,91476,40,2005
833,6,42,24,53030,0,80843,57,2008
834,6,79,1,103403,5,81660,33,2011
835,4,30,96,85368,0,84968,59,2012
836,5,30,12,55918,6,77788,42,2005
837,5,38,23,100035,2,66589,49,2007
838,5,49,25,100244,0,78423,37,2008
839,6,122,1,91128,0,67453,32,2012
840,5,60,7,99311,4,97571,43,2005
841,6,86,2,96033,2,86753,44,2007
842,4,6,39,73392,7,86074,49,2009
843,4,6,235,73392,0,90726,52,2012
844,5,59,24,105575,2,87436,35,2005
845,5,68,3,85336,4,78742,43,2008
846,4,62,1,87492,6,73639,48,2006
847,6,38,72,57596,2,66622,48,2010
848,6,104,6,99462,0,112140,34,2009
849,4,45,21,113659,3,61188,35,2011
850,5,59,1,104352,0,64258,48,2006
851,5,57,11,95289,6,107081,39,2010
852,4,58,36,103107,3,66176,52,2007
853,6,78,11,109710,2,71232,47,2006
854,6,38,11,55596,0,82175,49,2013
855,6,31,8,55642,5,72547,54,2010
856,5,91,24,114600,0,85478,50,2012
857,5,82,1,118887,2,75664,53,2012
858,6,34,109,66320,0,76757,54,2008
859,5,54,3,98038,3,100636,42,2004
860,4,51,38,80432,0,69509,39,2007
861,4,62,4,91853,4,71866,36,2006
862,6,101,11,86102,8,94013,39,2009
863,5,98,3,90418,0,70498,54,2012
864,6,67,2,99772,0,61354,46,2011
865,6,58,1,82250,4,120492,31,2007
866,6,45,10,72849,4,76719,49,2005
867,6,45,1,77987,2,107999,44,2008
868,5,55,15,83780,2,77344,42,2009
869,5,38,31,113467,1,69125,47,2007
870,5,53,5,85130,9,71861,48,2010
871,6,39,56,57001,4,81124,46,2010
872,5,51,9,92227,3,73422,41,2005
873,5,11,9,81937,0,91018,51,2012
874,4,31,60,52216,0,81965,64,2006
875,5,51,7,93929,1,78066,38,2012
876,5,67,7,95559,2,64215,58,2007
877,5,65,75,95518,3,69119,71,2006
878,6,22,14,54730,1,84234,47,2011
879,5,64,1,101534,5,62761,57,2008
880,5,70,15,117261,1,81265,47,2006
881,5,73,14,97885,3,68209,51,2006
882,5,55,25,91097,0,67227,39,2010
883,5,59,30,88730,0,87899,30,2009
884,5,63,6,84128,4,84416,39,2009
885,6,113,6,109075,4,69748,56,2005
886,6,72,3,60674,5,80297,47,2006
887,6,122,4,87871,4,112370,47,2006
888,6,79,3,98039,6,86749,35,2006
889,5,78,19,81033,0,74039,47,2012
890,5,45,15,97205,0,76626,37,2007
891,6,78,2,100891,0,94980,48,2011
892,4,75,42,78024,0,74326,60,2011
893,5,72,1,103478,7,67406,53,2006
894,5,45,180,80074,0,118463,50,2006
895,5,47,107,105448,0,77319,62,2007
896,5,61,2,57474,0,73388,60,2010
897,4,10,88,111277,0,41868,66,2011
898,5,32,14,79748,7,82415,43,2006
899,5,57,1,92596,7,77351,40,2008
900,6,58,85,51359,4,73374,53,2010
901,4,34,20,99007,1,68529,44,2006
902,5,45,28,108968,5,75480,44,2007
903,5,66,15,99380,0,70880,40,2006
904,5,52,11,54902,6,73785,56,2008
905,5,103,4,126385,9,143212,53,2005
906,5,61,61,82229,0,77417,47,2005
907,5,32,2,68796,0,74254,48,2012
908,6,92,3,81252,4,87533,31,2012
909,5,58,6,94789,5,67206,56,2009
910,5,80,1,100890,0,71605,53,2005
911,6,46,8,82198,2,78041,50,2005
912,5,85,14,96524,6,86108,35,2011
913,4,15,53,87979,0,78355,53,2012
914,6,55,26,53082,0,77993,53,2009
915,6,70,9,90676,4,84231,47,2005
916,5,84,4,88600,3,69819,42,2010
917,5,85,5,94910,7,75183,52,2005
918,5,51,8,103334,3,58746,41,2009
919,5,66,5,87096,1,97563,33,2006
920,4,13,30,75939,2,83630,29,2011
921,5,85,6,87222,0,72740,34,2010
922,5,83,11,84586,0,82713,47,2005
923,6,89,6,76929,12,73965,37,2006
924,6,85,4,88084,4,116550,36,2010
925,5,53,20,100834,0,88447,58,2007
926,5,92,1,93608,0,73329,60,2011
927,6,54,15,73594,1,76909,44,2009
928,5,78,6,92961,3,72019,32,2011
929,6,45,5,94176,0,70389,60,2006
930,5,57,21,96770,1,77706,36,2009
931,5,44,18,94505,1,79820,49,2010
932,5,78,1,97688,5,67474,37,2007
933,5,69,13,122130,3,46302,28,2010
934,6,91,13,94399,3,88765,34,2010
935,5,56,4,99083,0,77046,28,2011
936,5,44,4,69243,0,68954,45,2008
937,4,72,7,92591,0,68061,41,2007
938,4,49,287,81119,0,61383,41,2012
939,4,37,1,107668,1,59508,55,2012
940,6,88,4,94053,0,80678,43,2012
941,6,84,9,101344,0,71129,38,2007
942,5,58,12,96418,1,61363,58,2009
943,5,60,4,107228,2,62816,44,2005
944,4,9,3,91224,0,71180,47,2012
945,4,11,151,95158,1,58707,31,2012
946,5,33,10,94251,1,65919,38,2006
947,5,72,46,108362,1,79215,46,2005
948,4,38,29,57045,2,69055,55,2006
949,4,27,130,72382,0,61260,46,2012
950,5,35,8,71526,1,66022,51,2010
951,6,84,5,94699,3,73274,45,2005
952,4,27,31,83430,0,72848,47,2012
953,4,55,87,91229,0,62646,43,2010
954,6,25,2,60909,3,73026,39,2006
955,4,24,76,104992,0,45550,44,2006
956,4,48,404,109680,2,47307,38,2011
957,5,65,7,85774,0,73048,46,2010
958,5,67,5,107942,0,70960,53,2007
959,4,37,44,96596,0,62236,33,2008
960,6,68,5,49054,0,68257,46,2011
961,5,75,15,94885,2,73012,51,2011
962,4,78,10,95712,0,69123,46,2006
963,4,29,18,93670,0,68062,51,2008
964,5,61,4,91722,0,64720,37,2009
965,6,110,1,94212,5,75470,37,2011
966,5,26,67,50464,6,64546,60,2007
967,5,62,7,82613,0,84365,39,2005
968,5,61,29,97269,3,64602,39,2005
969,5,62,9,103017,7,70004,42,2006
970,5,53,37,93161,3,71033,45,2006
971,5,28,9,48681,2,70939,48,2007
972,6,67,7,105406,1,66083,37,2006
973,6,79,18,79187,9,79520,49,2006
974,6,26,4,74707,46,244458,27,2004
975,5,60,20,79936,0,69020,44,2006
976,5,47,25,85104,3,73247,46,2008
977,5,47,22,93009,2,68214,41,2010
978,5,47,6,69445,0,65578,49,2005
979,5,52,5,50564,12,72139,57,2009
980,4,12,19,86872,0,78390,47,2012
981,5,47,12,55930,12,75899,51,2007
982,5,64,14,95009,2,66352,54,2011
983,5,50,14,91885,5,66742,46,2005
984,4,11,86,79822,0,71376,21,2012
985,5,49,8,95617,4,69379,37,2008
986,5,43,7,76616,3,113456,39,2007
987,6,59,8,93989,5,86732,41,2006
988,6,89,3,97760,1,74500,67,2007
989,4,50,39,66551,5,67463,53,2005
990,6,60,2,59525,2,80825,49,2008
991,5,50,12,86754,1,65315,47,2011
992,5,60,4,102459,0,66595,58,2010
993,5,67,6,94955,0,69393,50,2008
994,6,40,5,56236,4,71016,40,2009
995,6,46,2,51348,0,67528,56,2008
996,6,82,4,83895,0,74228,45,2011
997,5,56,34,91642,3,87703,50,2006
998,4,9,27,110088,0,48848,61,2010
999,6,28,148,48738,0,74502,65,2007
1000,5,65,30,105426,0,65749,30,2010
1001,6,39,14,57173,2,75139,51,2012
1002,6,63,5,90448,1,70380,40,2009
1003,5,17,72,60715,0,76935,38,2009
1004,4,8,27,75179,6,88797,46,2010
1005,6,84,3,110523,4,100329,37,2005
1006,4,37,18,90444,0,64058,45,2007
1007,5,80,29,100267,6,78754,42,2007
1008,5,45,3,82181,0,67418,48,2006
1009,4,93,14,83778,0,79953,43,2012
1010,6,44,21,51657,3,73623,56,2008
1011,5,69,2,84501,0,74325,44,2006
1012,6,82,20,97301,2,67635,40,2009
1013,6,78,1,88944,4,79862,48,2007
1014,5,69,3,98985,6,99585,34,2009
1015,5,84,19,92064,3,104612,47,2006
1016,5,64,1,104064,6,74086,40,2007
1017,4,11,10,111496,1,43655,52,2011
1018,6,87,2,99343,2,73844,36,2008
1019,5,36,9,103715,2,57932,48,2010
1020,5,58,31,93874,5,69867,49,2008
1021,5,45,4,89241,1,66695,54,2010
1022,4,78,3,82663,5,76699,34,2011
1023,4,51,58,70410,0,69709,49,2011
1024,6,81,6,94452,6,76686,38,2008
1025,5,67,1,86831,3,71012,41,2008
1026,6,83,12,93223,9,88598,35,2006
1027,5,38,48,79321,4,70990,49,2006
1028,4,47,4,79014,0,61205,54,2010
1029,5,75,74,94837,10,85123,40,2006
1030,5,50,7,91158,0,64430,50,2012
1031,6,43,5,96346,3,63861,40,2009
1032,6,103,2,98576,3,67252,54,2005
1033,6,53,16,58456,0,70772,48,2006
1034,5,59,13,106818,0,59984,43,2008
1035,4,40,220,84144,0,77887,58,2010
1036,6,92,5,90054,2,66770,27,2010
1037,4,23,85,97363,0,47147,46,2009
1038,4,74,18,75406,2,68649,47,2011
1039,6,31,117,48504,2,103847,64,2011
1040,5,66,5,104974,4,59652,37,2007
1041,5,114,1,106887,6,103207,35,2008
1042,4,8,44,97856,0,44196,36,2011
1043,5,74,7,87556,0,73501,62,2007
1044,5,74,12,95970,0,61875,40,2010
1045,4,45,48,93363,0,74759,57,2008
1046,4,19,38,67361,0,78112,59,2007
1047,5,51,22,49694,3,65806,43,2009
1048,6,9,87,64966,0,85695,40,2005
1049,4,53,11,70959,0,65516,54,2011
1050,5,63,10,89864,4,74829,33,2011
1051,5,27,32,49859,4,69047,50,2006
1052,4,39,9,101074,0,62392,55,2009
1053,6,82,2,98222,4,83593,44,2004
1054,4,52,40,99663,4,53605,37,2007
1055,5,60,4,95528,1,61368,45,2009
1056,4,15,21,102029,0,55658,39,2012
1057,4,64,119,86680,2,85446,35,2007
1058,6,128,4,122933,0,66610,48,2005
1059,6,21,17,58554,0,72042,52,2010
1060,5,49,81,74209,1,74820,46,2006
1061,5,68,6,95591,0,73560,43,2012
1062,5,52,14,89362,7,67070,43,2006
1063,6,66,2,91139,5,71391,57,2005
1064,6,43,25,56979,1,65674,55,2008
1065,6,79,18,102497,0,59429,55,2011
1066,6,88,7,95204,2,79823,46,2006
1067,5,62,7,84141,0,65013,40,2006
1068,5,76,4,106316,5,58799,44,2006
1069,5,61,9,93582,1,66307,37,2009
1070,5,63,69,108742,5,49313,48,2005
1071,6,99,13,89194,6,105100,36,2006
1072,6,59,6,96721,18,77519,50,2007
1073,5,35,3,84602,4,73312,42,2006
1074,4,93,25,93800,3,78245,37,2007
1075,6,55,6,86833,2,74335,31,2011
1076,4,50,24,86748,0,67139,42,2012
1077,6,83,16,119272,4,64238,48,2012
1078,5,54,4,87334,5,76497,36,2010
1079,5,67,28,99876,1,62758,40,2007
1080,4,44,92,78334,2,62501,56,2011
1081,6,71,1,83498,1,70965,40,2012
1082,4,8,77,97856,0,44196,42,2009
1083,5,67,8,107343,6,57440,48,2005
1084,4,66,14,95500,0,67664,44,2008
1085,6,37,5,49165,0,67090,41,2012
1086,6,45,2,64879,0,68138,56,2007
1087,5,88,2,82559,2,90378,34,2008
1088,5,74,7,87838,5,74311,35,2008
1089,5,55,97,83607,0,61290,76,2006
1090,5,63,2,90250,1,77706,38,2006
1091,6,96,1,106628,3,65767,62,2009
1092,5,63,9,82060,1,60726,61,2012
1093,5,66,4,86473,0,62858,40,2007
1094,5,65,25,92968,5,61843,52,2007
1095,4,9,175,89386,4,49502,38,2013
1096,4,24,28,58285,0,72130,63,2007
1097,6,38,18,47103,7,64703,67,2005
1098,6,75,11,104980,3,65776,35,2012
1099,6,42,3,82833,0,66788,55,2008
1100,5,48,18,76188,6,66725,38,2005
1101,5,84,3,79768,5,78873,59,2010
1102,5,48,9,103296,0,60431,39,2006
1103,5,38,1,90002,2,66098,63,2006
1104,5,41,14,77675,6,61253,51,2009
1105,5,59,20,80922,1,71027,43,2009
1106,5,15,64,73334,1,76358,58,2012
1107,4,50,15,89808,4,74309,42,2005
1108,5,98,7,93582,5,79312,47,2007
1109,6,70,9,72324,7,75818,40,2009
1110,6,53,15,75761,2,67815,46,2008
1111,6,23,112,47595,0,72917,65,2008
1112,5,60,4,88340,0,71369,33,2011
1113,5,34,36,84475,2,87695,51,2009
1114,5,46,16,97431,0,66188,56,2011
1115,5,66,3,96751,1,66856,45,2007
1116,5,64,22,89491,2,69755,37,2005
1117,6,58,6,49869,0,74373,47,2006
1118,5,97,12,115517,9,84839,33,2008
1119,4,50,61,83383,0,70110,52,2011
1120,4,73,4,107221,0,54054,38,2011
1121,5,63,2,101041,5,65046,53,2006
1122,5,55,2,101325,0,54235,41,2008
1123,4,83,13,101114,3,66719,33,2012
1124,4,37,5,80277,0,91976,56,2011
1125,6,54,11,59159,0,65725,41,2012
1126,4,56,94,73248,1,66661,57,2010
1127,4,54,5,80811,2,62606,56,2007
1128,6,77,5,94466,5,60816,32,2009
1129,4,17,263,90438,0,60559,52,2005
1130,4,61,3,99005,7,71214,31,2009
1131,5,24,27,75020,2,76412,38,2012
1132,4,25,68,77593,0,58590,47,2006
1133,5,75,2,91756,2,80884,36,2005
1134,5,62,3,87570,1,63749,32,2010
1135,4,8,6,81088,0,75928,35,2007
1136,4,47,27,108535,1,61664,42,2011
1137,6,77,5,51017,4,72757,58,2011
1138,6,93,16,78812,2,89845,49,2007
1139,5,45,2,53533,3,76837,48,2011
1140,6,84,16,92563,2,65898,53,2009
1141,5,42,6,74786,6,65140,47,2007
1142,6,31,4,53936,2,71277,44,2006
1143,6,62,1,87482,0,67117,46,2005
1144,5,27,3,46587,0,67024,47,2007
1145,6,95,1,81511,0,63886,52,2010
1146,5,65,2,88117,3,59030,60,2005
1147,5,60,3,90460,1,64957,42,2010
1148,4,33,21,83267,1,62665,50,2011
1149,4,31,437,110216,0,50423,38,2010
1150,5,54,18,88445,3,75126,32,2007
1151,4,42,5,95736,4,57567,44,2006
1152,5,69,6,74659,8,78999,36,2006
1153,5,62,7,87599,3,73278,38,2009
1154,4,57,16,96789,3,58749,41,2007
1155,5,68,5,89790,4,71697,39,2012
1156,6,128,1,98649,0,66351,46,2012
1157,5,76,7,86218,6,67694,46,2008
1158,5,67,6,103410,2,67836,49,2012
1159,5,56,14,87501,1,57846,34,2006
1160,4,63,52,86986,8,85162,35,2009
1161,5,56,9,97831,5,66014,37,2007
1162,6,76,1,94455,8,63226,37,2005
1163,4,31,22,82520,0,81644,51,2009
1164,5,70,6,88915,4,63388,36,2007
1165,4,40,66,89451,1,46070,54,2011
1166,6,86,7,81293,0,78172,41,2010
1167,4,8,30,97856,0,77078,52,2012
1168,5,38,2,74979,1,63803,44,2009
1169,6,75,10,82533,0,68261,41,2006
1170,5,28,32,58744,3,100080,42,2011
1171,5,58,3,92630,0,68922,45,2011
1172,5,56,6,94125,1,68512,32,2010
1173,4,66,7,104688,1,78666,50,2012
1174,5,60,3,85396,3,72790,43,2009
1175,6,108,3,76956,3,66288,40,2007
1176,4,10,28,111243,1,42290,44,2004
1177,4,21,50,85913,3,72365,30,2012
1178,6,17,31,67111,0,82449,54,2010
1179,6,71,4,78274,3,72835,32,2011
1180,6,83,1,98330,5,61750,51,2009
1181,4,42,60,96446,0,55183,47,2007
1182,5,62,25,88828,6,61308,52,2010
1183,4,32,23,118596,0,59957,25,2012
1184,5,59,2,82148,3,66584,36,2008
1185,5,45,6,75513,6,78668,39,2006
1186,6,62,2,65751,2,67595,56,2005
1187,4,61,51,96606,3,65677,33,2009
1188,6,60,2,94677,2,67000,51,2005
1189,4,25,107,99217,2,38173,55,2007
1190,6,103,1,94561,3,75751,39,2010
1191,6,64,34,80426,4,66333,38,2006
1192,5,66,8,79955,0,66734,47,2011
1193,5,53,17,55075,3,76788,45,2009
1194,4,71,144,81869,0,75957,36,2010
1195,6,43,6,53080,0,66604,50,2007
1196,5,71,10,84420,0,73318,34,2009
1197,6,48,9,78464,0,61677,46,2012
1198,5,60,9,82184,0,57812,37,2011
1199,5,34,2,84604,1,87432,45,2012
1200,6,49,3,78459,0,62528,43,2012
1201,5,43,2,93727,0,75763,45,2011
1202,5,57,35,90166,0,61056,40,2006
1203,5,81,4,91228,6,94322,45,2005
1204,5,66,17,87963,0,71024,44,2005
1205,4,33,9,84484,3,62688,47,2007
1206,5,55,20,103053,2,51181,40,2007
1207,4,10,107,89033,0,40466,49,2006
1208,4,10,67,100784,1,39033,57,2007
1209,6,34,30,87913,0,55194,46,2011
1210,4,39,7,81039,0,90522,41,2005
1211,5,50,10,96270,0,62339,46,2006
1212,5,60,3,96998,4,65247,46,2011
1213,6,116,2,83165,3,119057,42,2007
1214,4,32,217,46488,1,60637,48,2010
1215,6,74,1,99702,8,82404,38,2010
1216,5,13,6,77042,0,59544,27,2011
1217,5,28,60,47951,0,68735,51,2008
1218,5,50,14,95085,0,47658,47,2011
1219,5,71,16,91365,1,55317,35,2007
1220,4,51,49,86803,0,55941,45,2010
1221,5,63,12,91024,4,62846,42,2005
1222,5,40,63,52906,0,59917,33,2008
1223,4,64,2,89078,6,87991,38,2006
1224,5,34,2,47751,0,61201,60,2005
1225,5,45,11,80817,5,63747,40,2007
1226,4,11,39,89648,0,46837,54,2008
1227,6,39,2,83889,7,67654,56,2008
1228,6,101,1,82033,7,74055,41,2004
1229,4,10,71,98764,4,45196,40,2006
1230,4,45,2,90950,0,58998,42,2006
1231,5,46,35,88065,1,60137,36,2008
1232,5,82,3,87360,4,61284,54,2006
1233,4,11,265,90291,0,43426,57,2008
1234,4,61,15,98900,4,74975,42,2005
1235,4,30,6,83790,0,46982,68,2007
1236,6,97,1,93299,1,88220,31,2008
1237,5,88,4,87325,5,64396,48,2005
1238,5,18,19,94550,0,55154,57,2011
1239,5,43,65,99065,5,53831,36,2007
1240,6,81,1,84659,0,64106,26,2011
1241,4,25,28,84429,0,58170,60,2011
1242,4,13,6,98379,1,32564,70,2005
1243,5,71,42,76605,4,58405,42,2007
1244,6,91,9,83244,4,79760,37,2006
1245,6,76,1,74101,3,85229,38,2008
1246,5,48,11,93831,2,67984,39,2009
1247,4,9,6,110088,0,41868,47,2011
1248,5,59,3,98344,3,63977,39,2012
1249,4,28,57,80963,2,58673,51,2006
1250,5,26,23,50024,3,72816,36,2012
1251,4,18,289,94161,0,45086,51,2006
1252,4,23,57,47238,0,54433,40,2008
1253,5,89,15,96608,0,67220,63,2012
1254,5,43,1,93049,1,54687,48,2012
1255,4,7,224,62686,0,77090,18,2012
1256,5,25,68,44870,0,51688,55,2010
1257,5,59,14,86620,0,64230,30,2012
